dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1542312000,2018-11-15 20:00:00 +0000 UTC,4366164,,,,274.6,273.15,276.45,1018,,,89,9,30,1.91,,,,3.05,,,,90,701,Mist,mist,50d
1542315600,2018-11-15 21:00:00 +0000 UTC,4366164,,,,274.84,273.15,277.15,1018,,,89,8,20,1.92,,,,4.96,,,,90,502,Rain,heavy intensity rain,10d
1542315600,2018-11-15 21:00:00 +0000 UTC,4366164,,,,274.84,273.15,277.15,1018,,,89,8,20,1.92,,,,4.96,,,,90,601,Snow,snow,13d
1542315600,2018-11-15 21:00:00 +0000 UTC,4366164,,,,274.84,273.15,277.15,1018,,,89,8,20,1.92,,,,4.96,,,,90,701,Mist,mist,50d
1542319200,2018-11-15 22:00:00 +0000 UTC,4366164,,,,274.82,273.15,277.05,1015,,,85,7,30,1.75,,,,1.52,,,,90,501,Rain,moderate rain,10d
1542319200,2018-11-15 22:00:00 +0000 UTC,4366164,,,,274.82,273.15,277.05,1015,,,85,7,30,1.75,,,,1.52,,,,90,601,Snow,snow,13d
1542319200,2018-11-15 22:00:00 +0000 UTC,4366164,,,,274.82,273.15,277.05,1015,,,85,7,30,1.75,,,,1.52,,,,90,701,Mist,mist,50d
1542319200,2018-11-15 22:00:00 +0000 UTC,4366164,,,,274.82,273.15,277.05,1015,,,85,7,30,1.75,,,,1.52,,,,90,301,Drizzle,drizzle,09d
1542322800,2018-11-15 23:00:00 +0000 UTC,4366164,,,,274.98,273.15,276.45,1013,,,85,9,40,0.95,,,,1.4,,,,90,500,Rain,light rain,10n
1542322800,2018-11-15 23:00:00 +0000 UTC,4366164,,,,274.98,273.15,276.45,1013,,,85,9,40,0.95,,,,1.4,,,,90,601,Snow,snow,13n
1542322800,2018-11-15 23:00:00 +0000 UTC,4366164,,,,274.98,273.15,276.45,1013,,,85,9,40,0.95,,,,1.4,,,,90,302,Drizzle,heavy intensity drizzle,09n
1542322800,2018-11-15 23:00:00 +0000 UTC,4366164,,,,274.98,273.15,276.45,1013,,,85,9,40,0.95,,,,1.4,,,,90,701,Mist,mist,50n
1542326400,2018-11-16 00:00:00 +0000 UTC,4366164,,,,275.25,273.15,277.05,1011,,,85,7,30,1.07,,,,17.68,,,,90,501,Rain,moderate rain,10n
1542326400,2018-11-16 00:00:00 +0000 UTC,4366164,,,,275.25,273.15,277.05,1011,,,85,7,30,1.07,,,,17.68,,,,90,602,Snow,heavy snow,13n
1542326400,2018-11-16 00:00:00 +0000 UTC,4366164,,,,275.25,273.15,277.05,1011,,,85,7,30,1.07,,,,17.68,,,,90,701,Mist,mist,50n
1542330000,2018-11-16 01:00:00 +0000 UTC,4366164,,,,275.74,274.25,277.15,1009,,,88,7,20,0.97,,,,,,,,90,502,Rain,heavy intensity rain,10n
1542330000,2018-11-16 01:00:00 +0000 UTC,4366164,,,,275.74,274.25,277.15,1009,,,88,7,20,0.97,,,,,,,,90,701,Mist,mist,50n
1542330000,2018-11-16 01:00:00 +0000 UTC,4366164,,,,275.74,274.25,277.15,1009,,,88,7,20,0.97,,,,,,,,90,600,Snow,light snow,13n
1542330000,2018-11-16 01:00:00 +0000 UTC,4366164,,,,275.74,274.25,277.15,1009,,,88,7,20,0.97,,,,,,,,90,301,Drizzle,drizzle,09n
1542333600,2018-11-16 02:00:00 +0000 UTC,4366164,,,,275.71,273.15,277.55,1007,,,89,5,10,0.79,,,,1.27,,,,90,501,Rain,moderate rain,10n
1542333600,2018-11-16 02:00:00 +0000 UTC,4366164,,,,275.71,273.15,277.55,1007,,,89,5,10,0.79,,,,1.27,,,,90,601,Snow,snow,13n
1542333600,2018-11-16 02:00:00 +0000 UTC,4366164,,,,275.71,273.15,277.55,1007,,,89,5,10,0.79,,,,1.27,,,,90,701,Mist,mist,50n
1542333600,2018-11-16 02:00:00 +0000 UTC,4366164,,,,275.71,273.15,277.55,1007,,,89,5,10,0.79,,,,1.27,,,,90,302,Drizzle,heavy intensity drizzle,09n
1542337200,2018-11-16 03:00:00 +0000 UTC,4366164,,,,276.08,273.15,279.15,1006,,,88,6,10,1.27,,,,1.65,,,,90,502,Rain,heavy intensity rain,10n
1542337200,2018-11-16 03:00:00 +0000 UTC,4366164,,,,276.08,273.15,279.15,1006,,,88,6,10,1.27,,,,1.65,,,,90,615,Snow,light rain and snow,13n
1542337200,2018-11-16 03:00:00 +0000 UTC,4366164,,,,276.08,273.15,279.15,1006,,,88,6,10,1.27,,,,1.65,,,,90,701,Mist,mist,50n
1542337200,2018-11-16 03:00:00 +0000 UTC,4366164,,,,276.08,273.15,279.15,1006,,,88,6,10,1.27,,,,1.65,,,,90,301,Drizzle,drizzle,09n
1542340800,2018-11-16 04:00:00 +0000 UTC,4366164,,,,276.18,273.15,279.15,1005,,,88,6,330,0.57,,,,2.03,,,,90,501,Rain,moderate rain,10n
1542340800,2018-11-16 04:00:00 +0000 UTC,4366164,,,,276.18,273.15,279.15,1005,,,88,6,330,0.57,,,,2.03,,,,90,601,Snow,snow,13n
1542340800,2018-11-16 04:00:00 +0000 UTC,4366164,,,,276.18,273.15,279.15,1005,,,88,6,330,0.57,,,,2.03,,,,90,302,Drizzle,heavy intensity drizzle,09n
1542340800,2018-11-16 04:00:00 +0000 UTC,4366164,,,,276.18,273.15,279.15,1005,,,88,6,330,0.57,,,,2.03,,,,90,701,Mist,mist,50n
1542344400,2018-11-16 05:00:00 +0000 UTC,4366164,,,,275.71,273.15,278.15,1005,,,88,6,320,0.64,,,,0.76,,,,90,500,Rain,light rain,10n
1542344400,2018-11-16 05:00:00 +0000 UTC,4366164,,,,275.71,273.15,278.15,1005,,,88,6,320,0.64,,,,0.76,,,,90,601,Snow,snow,13n
1542344400,2018-11-16 05:00:00 +0000 UTC,4366164,,,,275.71,273.15,278.15,1005,,,88,6,320,0.64,,,,0.76,,,,90,701,Mist,mist,50n
1542344400,2018-11-16 05:00:00 +0000 UTC,4366164,,,,275.71,273.15,278.15,1005,,,88,6,320,0.64,,,,0.76,,,,90,301,Drizzle,drizzle,09n
1542348000,2018-11-16 06:00:00 +0000 UTC,4366164,,,,275.51,273.15,277.15,1005,,,88,7,320,0.7,,,,8.84,,,,90,501,Rain,moderate rain,10n
1542348000,2018-11-16 06:00:00 +0000 UTC,4366164,,,,275.51,273.15,277.15,1005,,,88,7,320,0.7,,,,8.84,,,,90,602,Snow,heavy snow,13n
1542348000,2018-11-16 06:00:00 +0000 UTC,4366164,,,,275.51,273.15,277.15,1005,,,88,7,320,0.7,,,,8.84,,,,90,701,Mist,mist,50n
1542348000,2018-11-16 06:00:00 +0000 UTC,4366164,,,,275.51,273.15,277.15,1005,,,88,7,320,0.7,,,,8.84,,,,90,300,Drizzle,light intensity drizzle,09n
1542351600,2018-11-16 07:00:00 +0000 UTC,4366164,,,,275.15,274.15,276.15,1006,,,85,7,300,0.64,,,,,,,,90,500,Rain,light rain,10n
1542351600,2018-11-16 07:00:00 +0000 UTC,4366164,,,,275.15,274.15,276.15,1006,,,85,7,300,0.64,,,,,,,,90,701,Mist,mist,50n
1542355200,2018-11-16 08:00:00 +0000 UTC,4366164,,,,275.31,274.15,276.45,1006,,,82,4,300,37.85,,,,,,,,90,503,Rain,very heavy rain,10n
1542355200,2018-11-16 08:00:00 +0000 UTC,4366164,,,,275.31,274.15,276.45,1006,,,82,4,300,37.85,,,,,,,,90,701,Mist,mist,50n
1542358800,2018-11-16 09:00:00 +0000 UTC,4366164,,,,275,273.75,276.45,1007,,,78,4,290,0.76,,,,0.25,,,,90,500,Rain,light rain,10n
1542358800,2018-11-16 09:00:00 +0000 UTC,4366164,,,,275,273.75,276.45,1007,,,78,4,290,0.76,,,,0.25,,,,90,600,Snow,light snow,13n
1542358800,2018-11-16 09:00:00 +0000 UTC,4366164,,,,275,273.75,276.45,1007,,,78,4,290,0.76,,,,0.25,,,,90,701,Mist,mist,50n
1542358800,2018-11-16 09:00:00 +0000 UTC,4366164,,,,275,273.75,276.45,1007,,,78,4,290,0.76,,,,0.25,,,,90,300,Drizzle,light intensity drizzle,09n
1542362400,2018-11-16 10:00:00 +0000 UTC,4366164,,,,275.04,274.15,276.45,1008,,,75,3,290,0.76,,,,,,,,75,500,Rain,light rain,10n
1542366000,2018-11-16 11:00:00 +0000 UTC,4366164,,,,274.7,272.75,276.45,1009,,,75,3,270,0.25,,,,,,,,20,500,Rain,light rain,10n
1542369600,2018-11-16 12:00:00 +0000 UTC,4366164,,,,274.5,272.05,276.45,1010,,,75,3,230,2.92,,,,,,,,20,501,Rain,moderate rain,10n
1542373200,2018-11-16 13:00:00 +0000 UTC,4366164,,,,274.68,272.55,277.15,1011,,,81,3,320,1.02,,,,,,,,20,501,Rain,moderate rain,10d
1542376800,2018-11-16 14:00:00 +0000 UTC,4366164,,,,276.7,274.35,278.25,1012,,,73,6,296,1.4,,,,,,,,20,501,Rain,moderate rain,10d
1542380400,2018-11-16 15:00:00 +0000 UTC,4366164,,,,278.87,277.05,280.95,1013,,,60,7,300,2.92,,,,,,,,20,501,Rain,moderate rain,10d
1542384000,2018-11-16 16:00:00 +0000 UTC,4366164,,,,280.31,278.15,282.05,1013,,,55,6,320,4.45,,,,,,,,20,502,Rain,heavy intensity rain,10d
1542387600,2018-11-16 17:00:00 +0000 UTC,4366164,,,,281.58,280.15,283.15,1013,,,51,5,270,0.51,,,,,,,,20,500,Rain,light rain,10d
1542391200,2018-11-16 18:00:00 +0000 UTC,4366164,,,,282.33,279.15,284.45,1012,,,49,5,270,9.14,,,,,,,,40,502,Rain,heavy intensity rain,10d
1542394800,2018-11-16 19:00:00 +0000 UTC,4366164,,,,282.89,279.25,284.85,1013,,,46,5,280,,,,,,,,,75,803,Clouds,broken clouds,04d
1542398400,2018-11-16 20:00:00 +0000 UTC,4366164,,,,283.17,280.15,285.35,1013,,,44,5,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1542402000,2018-11-16 21:00:00 +0000 UTC,4366164,,,,282.7,279.85,285.35,1013,,,45,4,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1542405600,2018-11-16 22:00:00 +0000 UTC,4366164,,,,281.6,278.15,284.85,1014,,,49,3,280,0.51,,,,,,,,40,500,Rain,light rain,10d
1542409200,2018-11-16 23:00:00 +0000 UTC,4366164,,,,279.7,276.45,282.35,1015,,,57,5,340,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542412800,2018-11-17 00:00:00 +0000 UTC,4366164,,,,278.45,274.55,282.05,1016,,,55,3,330,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542416400,2018-11-17 01:00:00 +0000 UTC,4366164,,,,278.12,274.35,280.95,1017,,,55,5,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542420000,2018-11-17 02:00:00 +0000 UTC,4366164,,,,277.7,273.75,280.95,1018,,,55,6,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1542423600,2018-11-17 03:00:00 +0000 UTC,4366164,,,,277.62,273.95,282.05,1019,,,49,8,300,,,,,,,,,90,804,Clouds,overcast clouds,04n
1542427200,2018-11-17 04:00:00 +0000 UTC,4366164,,,,277.06,272.05,281.45,1019,,,51,7,320,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542430800,2018-11-17 05:00:00 +0000 UTC,4366164,,,,276.97,271.45,280.35,1020,,,55,4,320,0.25,,,,,,,,40,500,Rain,light rain,10n
1542434400,2018-11-17 06:00:00 +0000 UTC,4366164,,,,276.63,270.95,280.95,1020,,,53,3,0,,,,,,,,,20,801,Clouds,few clouds,02n
1542438000,2018-11-17 07:00:00 +0000 UTC,4366164,,,,276.41,270.95,280.35,1021,,,55,4,300,,,,,,,,,20,801,Clouds,few clouds,02n
1542441600,2018-11-17 08:00:00 +0000 UTC,4366164,,,,276.37,270.95,280.35,1021,,,57,3,330,,,,,,,,,20,801,Clouds,few clouds,02n
1542445200,2018-11-17 09:00:00 +0000 UTC,4366164,,,,276.08,270.35,280.35,1022,,,64,2,340,,,,,,,,,20,801,Clouds,few clouds,02n
1542448800,2018-11-17 10:00:00 +0000 UTC,4366164,,,,275.74,269.85,280.35,1023,,,62,3,310,,,,,,,,,20,801,Clouds,few clouds,02n
1542452400,2018-11-17 11:00:00 +0000 UTC,4366164,,,,275.68,269.85,280.35,1024,,,62,2,340,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542456000,2018-11-17 12:00:00 +0000 UTC,4366164,,,,275.6,269.25,279.85,1025,,,64,4,330,,,,,,,,,75,803,Clouds,broken clouds,04n
1542459600,2018-11-17 13:00:00 +0000 UTC,4366164,,,,276.58,271.25,279.85,1025,,,59,3,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1542463200,2018-11-17 14:00:00 +0000 UTC,4366164,,,,278.14,274.85,280.35,1026,,,57,4,330,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542466800,2018-11-17 15:00:00 +0000 UTC,4366164,,,,279.47,277.05,280.95,1027,,,55,4,300,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542470400,2018-11-17 16:00:00 +0000 UTC,4366164,,,,280.13,279.15,281.45,1026,,,55,5,320,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542474000,2018-11-17 17:00:00 +0000 UTC,4366164,,,,280.88,279.25,282.55,1026,,,54,6,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1542477600,2018-11-17 18:00:00 +0000 UTC,4366164,,,,281.7,280.15,283.75,1025,,,49,2,360,,,,,,,,,20,801,Clouds,few clouds,02d
1542481200,2018-11-17 19:00:00 +0000 UTC,4366164,,,,282.07,280.35,283.75,1025,,,47,3,310,,,,,,,,,20,801,Clouds,few clouds,02d
1542484800,2018-11-17 20:00:00 +0000 UTC,4366164,,,,282.6,280.95,284.65,1025,,,45,5,310,,,,,,,,,40,802,Clouds,scattered clouds,03d
1542488400,2018-11-17 21:00:00 +0000 UTC,4366164,,,,282.49,280.95,284.65,1025,,,47,2,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1542492000,2018-11-17 22:00:00 +0000 UTC,4366164,,,,281.5,280.15,283.75,1026,,,51,3,330,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542495600,2018-11-17 23:00:00 +0000 UTC,4366164,,,,279.89,277.15,282.05,1026,,,57,2,350,,,,,,,,,20,801,Clouds,few clouds,02n
1542499200,2018-11-18 00:00:00 +0000 UTC,4366164,,,,278.08,274.95,280.95,1027,,,57,2,340,,,,,,,,,20,801,Clouds,few clouds,02n
1542502800,2018-11-18 01:00:00 +0000 UTC,4366164,,,,276.66,273.75,280.95,1027,,,67,4,350,,,,,,,,,20,801,Clouds,few clouds,02n
1542506400,2018-11-18 02:00:00 +0000 UTC,4366164,,,,275.87,273.15,279.85,1027,,,65,1,314,,,,,,,,,20,801,Clouds,few clouds,02n
1542510000,2018-11-18 03:00:00 +0000 UTC,4366164,,,,275.26,272.15,279.85,1027,,,67,1,314,,,,,,,,,20,801,Clouds,few clouds,02n
1542513600,2018-11-18 04:00:00 +0000 UTC,4366164,,,,274.52,271.45,279.15,1028,,,79,1,314,,,,,,,,,20,801,Clouds,few clouds,02n
1542517200,2018-11-18 05:00:00 +0000 UTC,4366164,,,,273.79,270.95,278.15,1028,,,79,1,4,,,,,,,,,20,701,Mist,mist,50n
1542520800,2018-11-18 06:00:00 +0000 UTC,4366164,,,,273.46,270.85,278.15,1028,,,82,1,200,,,,,,,,,75,701,Mist,mist,50n
1542524400,2018-11-18 07:00:00 +0000 UTC,4366164,,,,273.13,270.15,277.15,1028,,,78,1,4,,,,,,,,,75,701,Mist,mist,50n
1542535200,2018-11-18 10:00:00 +0000 UTC,4366164,,,,272.28,270.25,275.95,1028,,,81,1,37,,,,,,,,,75,701,Mist,mist,50n
1542538800,2018-11-18 11:00:00 +0000 UTC,4366164,,,,272.23,269.85,275.35,1028,,,81,1,73,,,,,,,,,75,701,Mist,mist,50n
1542542400,2018-11-18 12:00:00 +0000 UTC,4366164,,,,272.27,270.35,274.85,1029,,,84,1,20,,,,,,,,,75,701,Mist,mist,50n
1542546000,2018-11-18 13:00:00 +0000 UTC,4366164,,,,272.48,269.85,275.95,1028,,,96,1,75,,,,,,,,,75,701,Mist,mist,50d
1542549600,2018-11-18 14:00:00 +0000 UTC,4366164,,,,274.34,271.45,277.55,1029,,,82,2,118,,,,,,,,,75,701,Mist,mist,50d
1542553200,2018-11-18 15:00:00 +0000 UTC,4366164,,,,277.83,275.15,280.35,1029,,,73,2,118,,,,,,,,,75,721,Haze,haze,50d
1542556800,2018-11-18 16:00:00 +0000 UTC,4366164,,,,280.17,278.15,282.05,1028,,,60,2,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1542560400,2018-11-18 17:00:00 +0000 UTC,4366164,,,,280.77,279.15,282.05,1028,,,60,2,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1542564000,2018-11-18 18:00:00 +0000 UTC,4366164,,,,282.349,282.349,282.349,1032,,,79,2,155,,,,,,,,,44,802,Clouds,scattered clouds,03d
1542567600,2018-11-18 19:00:00 +0000 UTC,4366164,,,,282.349,282.349,282.349,1032,,,79,2,155,,,,,,,,,44,802,Clouds,scattered clouds,03d
1542571200,2018-11-18 20:00:00 +0000 UTC,4366164,,,,282.981,282.981,282.981,1030,,,78,2,172,,,,,,,,,32,802,Clouds,scattered clouds,03d
1542574800,2018-11-18 21:00:00 +0000 UTC,4366164,,,,282.981,282.981,282.981,1030,,,78,2,172,,,,,,,,,32,802,Clouds,scattered clouds,03d
1542578400,2018-11-18 22:00:00 +0000 UTC,4366164,,,,282.981,282.981,282.981,1030,,,78,2,172,,,,,,,,,32,802,Clouds,scattered clouds,03n
1542582000,2018-11-18 23:00:00 +0000 UTC,4366164,,,,279.203,279.203,279.203,1030,,,100,2,165,,,,,,,,,56,803,Clouds,broken clouds,04n
1542585600,2018-11-19 00:00:00 +0000 UTC,4366164,,,,279.203,279.203,279.203,1030,,,100,2,165,,,,,,,,,56,803,Clouds,broken clouds,04n
1542589200,2018-11-19 01:00:00 +0000 UTC,4366164,,,,279.203,279.203,279.203,1030,,,100,2,165,,,,,,,,,56,803,Clouds,broken clouds,04n
1542592800,2018-11-19 02:00:00 +0000 UTC,4366164,,,,278.597,278.597,278.597,1029,,,100,2,181,,,,,,,,,76,803,Clouds,broken clouds,04n
1542596400,2018-11-19 03:00:00 +0000 UTC,4366164,,,,278.597,278.597,278.597,1029,,,100,2,181,,,,,,,,,76,803,Clouds,broken clouds,04n
1542600000,2018-11-19 04:00:00 +0000 UTC,4366164,,,,278.597,278.597,278.597,1029,,,100,2,181,,,,,,,,,76,803,Clouds,broken clouds,04n
1542603600,2018-11-19 05:00:00 +0000 UTC,4366164,,,,278.594,278.594,278.594,1028,,,100,2,208,,,,,,,,,56,803,Clouds,broken clouds,04n
1542607200,2018-11-19 06:00:00 +0000 UTC,4366164,,,,278.594,278.594,278.594,1028,,,100,2,208,,,,,,,,,56,803,Clouds,broken clouds,04n
1542610800,2018-11-19 07:00:00 +0000 UTC,4366164,,,,278.594,278.594,278.594,1028,,,100,2,208,,,,,,,,,56,803,Clouds,broken clouds,04n
1542614400,2018-11-19 08:00:00 +0000 UTC,4366164,,,,277.482,277.482,277.482,1027,,,100,2,217,,,,,,,,,44,802,Clouds,scattered clouds,03n
1542618000,2018-11-19 09:00:00 +0000 UTC,4366164,,,,277.482,277.482,277.482,1027,,,100,2,217,,,,,,,,,44,802,Clouds,scattered clouds,03n
1542621600,2018-11-19 10:00:00 +0000 UTC,4366164,,,,276.03,273.15,280.15,1020,,,89,1,220,,,,,,,,,75,701,Mist,mist,50n
1542625200,2018-11-19 11:00:00 +0000 UTC,4366164,,,,274.95,273.15,277.55,1020,,,89,1,220,,,,,,,,,75,701,Mist,mist,50n
1542628800,2018-11-19 12:00:00 +0000 UTC,4366164,,,,276.199,276.199,276.199,1026,,,100,2,206,,,,,,,,,36,802,Clouds,scattered clouds,03d
1542632400,2018-11-19 13:00:00 +0000 UTC,4366164,,,,276.199,276.199,276.199,1026,,,100,2,206,,,,,,,,,36,802,Clouds,scattered clouds,03d
1542636000,2018-11-19 14:00:00 +0000 UTC,4366164,,,,282.203,282.203,282.203,1026,,,88,1,218,,,,,,,,,36,802,Clouds,scattered clouds,03d
1542639600,2018-11-19 15:00:00 +0000 UTC,4366164,,,,282.203,282.203,282.203,1026,,,88,1,218,,,,,,,,,36,802,Clouds,scattered clouds,03d
1542643200,2018-11-19 16:00:00 +0000 UTC,4366164,,,,281.96,279.15,283.75,1020,,,71,1,218,,,,,,,,,75,803,Clouds,broken clouds,04d
1542646800,2018-11-19 17:00:00 +0000 UTC,4366164,,,,283.8,281.15,285.95,1019,,,71,2,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542650400,2018-11-19 18:00:00 +0000 UTC,4366164,,,,285.44,282.55,288.15,1018,,,63,3,190,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542654000,2018-11-19 19:00:00 +0000 UTC,4366164,,,,286.62,283.75,289.25,1017,,,61,2,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542657600,2018-11-19 20:00:00 +0000 UTC,4366164,,,,287.52,284.25,290.65,1016,,,55,2,180,,,,,,,,,90,804,Clouds,overcast clouds,04d
1542661200,2018-11-19 21:00:00 +0000 UTC,4366164,,,,287.39,284.85,289.65,1015,,,61,2,180,,,,,,,,,75,803,Clouds,broken clouds,04d
1542664800,2018-11-19 22:00:00 +0000 UTC,4366164,,,,285.85,283.75,287.65,1015,,,55,2,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1542668400,2018-11-19 23:00:00 +0000 UTC,4366164,,,,284.82,283.15,286.15,1015,,,71,4,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1542672000,2018-11-20 00:00:00 +0000 UTC,4366164,,,,283.84,282.15,285.55,1015,,,74,2,190,,,,,,,,,75,701,Mist,mist,50n
1542675600,2018-11-20 01:00:00 +0000 UTC,4366164,,,,283.26,281.15,285.55,1015,,,73,1,180,,,,,,,,,75,803,Clouds,broken clouds,04n
1542679200,2018-11-20 02:00:00 +0000 UTC,4366164,,,,282.82,279.85,284.25,1014,,,76,3,190,,,,,,,,,75,803,Clouds,broken clouds,04n
1542682800,2018-11-20 03:00:00 +0000 UTC,4366164,,,,282.53,280.15,283.85,1014,,,76,2,200,,,,,,,,,75,701,Mist,mist,50n
1542686400,2018-11-20 04:00:00 +0000 UTC,4366164,,,,281.57,279.35,283.15,1013,,,82,3,202,,,,,,,,,40,701,Mist,mist,50n
1542690000,2018-11-20 05:00:00 +0000 UTC,4366164,,,,281.1,278.15,283.75,1013,,,82,1,220,,,,,,,,,40,701,Mist,mist,50n
1542693600,2018-11-20 06:00:00 +0000 UTC,4366164,,,,281.27,277.55,283.85,1013,,,86,1,160,,,,,,,,,90,500,Rain,light rain,10n
1542693600,2018-11-20 06:00:00 +0000 UTC,4366164,,,,281.27,277.55,283.85,1013,,,86,1,160,,,,,,,,,90,701,Mist,mist,50n
1542697200,2018-11-20 07:00:00 +0000 UTC,4366164,,,,281.58,278.75,284.15,1012,,,82,4,214,,,,,,,,,90,701,Mist,mist,50n
1542700800,2018-11-20 08:00:00 +0000 UTC,4366164,,,,281.72,279.25,284.35,1012,,,89,2,200,,,,,,,,,90,701,Mist,mist,50n
1542704400,2018-11-20 09:00:00 +0000 UTC,4366164,,,,281.73,279.85,284.35,1012,,,89,2,200,,,,,,,,,90,500,Rain,light rain,10n
1542704400,2018-11-20 09:00:00 +0000 UTC,4366164,,,,281.73,279.85,284.35,1012,,,89,2,200,,,,,,,,,90,701,Mist,mist,50n
1542708000,2018-11-20 10:00:00 +0000 UTC,4366164,,,,281.23,279.15,283.15,1012,,,89,3,180,,,,,,,,,90,701,Mist,mist,50n
1542711600,2018-11-20 11:00:00 +0000 UTC,4366164,,,,280.92,278.75,283.15,1013,,,89,1,260,,,,,,,,,90,701,Mist,mist,50n
1542715200,2018-11-20 12:00:00 +0000 UTC,4366164,,,,281.05,278.15,283.15,1013,,,74,4,340,,,,,,,,,75,701,Mist,mist,50n
1542718800,2018-11-20 13:00:00 +0000 UTC,4366164,,,,281.01,279.05,283.75,1014,,,71,4,340,,,,,,,,,40,721,Haze,haze,50d
1542718800,2018-11-20 13:00:00 +0000 UTC,4366164,,,,281.01,279.05,283.75,1014,,,71,4,340,,,,,,,,,40,701,Mist,mist,50d
1542722400,2018-11-20 14:00:00 +0000 UTC,4366164,,,,282.17,280.15,284.15,1014,,,68,5,320,,,,,,,,,75,701,Mist,mist,50d
1542726000,2018-11-20 15:00:00 +0000 UTC,4366164,,,,282.79,280.95,284.65,1015,,,63,4,350,,,,,,,,,90,701,Mist,mist,50d
1542729600,2018-11-20 16:00:00 +0000 UTC,4366164,,,,283.75,281.45,285.95,1015,,,56,4,330,,,,,,,,,75,701,Mist,mist,50d
1542733200,2018-11-20 17:00:00 +0000 UTC,4366164,,,,284.17,281.45,287.05,1015,,,50,7,310,,,,,,,,,75,721,Haze,haze,50d
1542736800,2018-11-20 18:00:00 +0000 UTC,4366164,,,,284,281.45,286.45,1015,,,48,5,310,,,,,,,,,75,803,Clouds,broken clouds,04d
1542740400,2018-11-20 19:00:00 +0000 UTC,4366164,,,,284.09,282.55,285.75,1016,,,39,12,310,7.87,,,,,,,,40,502,Rain,heavy intensity rain,10d
1542744000,2018-11-20 20:00:00 +0000 UTC,4366164,,,,284.05,282.55,285.75,1017,,,42,6,310,0.25,,,,,,,,40,500,Rain,light rain,10d
1542747600,2018-11-20 21:00:00 +0000 UTC,4366164,,,,283.22,280.95,285.35,1018,,,44,8,300,6.86,,,,,,,,75,502,Rain,heavy intensity rain,10d
1542751200,2018-11-20 22:00:00 +0000 UTC,4366164,,,,282.07,279.85,283.75,1019,,,49,6,280,0.51,,,,,,,,40,500,Rain,light rain,10n
1542754800,2018-11-20 23:00:00 +0000 UTC,4366164,,,,280.63,279.15,281.65,1020,,,51,2,320,3.3,,,,,,,,20,501,Rain,moderate rain,10n
1542758400,2018-11-21 00:00:00 +0000 UTC,4366164,,,,280.19,278.45,282.05,1021,,,51,7,310,0.51,,,,,,,,75,500,Rain,light rain,10n
1542762000,2018-11-21 01:00:00 +0000 UTC,4366164,,,,279.74,278.15,281.45,1021,,,47,5,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1542765600,2018-11-21 02:00:00 +0000 UTC,4366164,,,,278.93,277.55,279.85,1021,,,50,4,310,,,,,,,,,75,803,Clouds,broken clouds,04n
1542769200,2018-11-21 03:00:00 +0000 UTC,4366164,,,,278.45,276.35,280.35,1022,,,50,4,310,,,,,,,,,90,804,Clouds,overcast clouds,04n
1542772800,2018-11-21 04:00:00 +0000 UTC,4366164,,,,277.62,274.15,280.35,1022,,,48,3,280,,,,,,,,,75,803,Clouds,broken clouds,04n
1542776400,2018-11-21 05:00:00 +0000 UTC,4366164,,,,276.82,273.05,279.85,1022,,,52,3,300,,,,,,,,,40,802,Clouds,scattered clouds,03n
1542780000,2018-11-21 06:00:00 +0000 UTC,4366164,,,,275.47,271.45,279.25,1022,,,54,2,300,,,,,,,,,20,801,Clouds,few clouds,02n
1542783600,2018-11-21 07:00:00 +0000 UTC,4366164,,,,274.76,270.55,278.15,1022,,,52,1,270,,,,,,,,,1,800,Clear,sky is clear,01n
1542787200,2018-11-21 08:00:00 +0000 UTC,4366164,,,,273.79,269.85,277.55,1022,,,56,1,270,,,,,,,,,20,801,Clouds,few clouds,02n
